order_year_month,market,customer_segment,department_name,category_name,product_name,order_count,order_item_count,total_quantity,total_sales,total_profit,total_cost,profit_margin,avg_sales_per_item,avg_discount_rate,avg_profit_ratio
2016-09,USCA,Consumer,Outdoors,Trade-In,Glove It Imperial Golf Towel,1,1,2.0,27.8199997,9.039999962,18.779999738,0.32494608409359543,27.8199997,0.129999995,0.330000013
2017-01,Europe,Consumer,Golf,Girls' Apparel,adidas Youth Germany Black/Red Away Match Soc,1,1,2.0,133.0,-345.7999878,478.7999878,-2.599999908270677,133.0,0.050000001,-2.599999905
2015-10,Pacific Asia,Consumer,Footwear,Electronics,Under Armour Men's Compression EV SL Slide,1,1,2.0,81.87999725,7.210000038,74.669997212,0.08805569467700489,81.87999725,0.090000004,0.090000004
2015-10,Pacific Asia,Home Office,Outdoors,Accessories,Team Golf New England Patriots Putter Grip,1,1,5.0,93.70999908,2.809999943,90.89999913700001,0.0299861271004934,93.70999908,0.25,0.029999999
2016-10,Europe,Home Office,Outdoors,Electronics,Titleist Pro V1 High Numbers Personalized Gol,1,1,4.0,199.6399994,12.38000011,187.25999929,0.062011621655013886,199.6399994,0.039999999,0.059999999
2016-12,Europe,Home Office,Outdoors,Golf Balls,Hirzl Women's Soffft Flex Golf Glove,1,1,5.0,83.65000153,39.3199997,44.33000183,0.4700537833929194,83.65000153,0.07,0.469999999
2016-11,Africa,Home Office,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL Carolina,1,1,3.0,95.01000214,19.0,76.01000214,0.19997894507993957,95.01000214,0.01,0.200000003
2015-06,Europe,Home Office,Footwear,Boxing & MMA,Under Armour Women's Micro G Skulpt Running S,1,1,3.0,156.6600037,58.75,97.9100037,0.37501594926874116,156.6600037,0.050000001,0.379999995
2015-04,LATAM,Home Office,Golf,Shop By Sport,Columbia Men's PFG Anchor Tough T-Shirt,1,1,3.0,73.80000305,7.380000114,66.420002936,0.09999999741192424,73.80000305,0.180000007,0.100000001
2016-10,Europe,Consumer,Footwear,Electronics,Under Armour Kids' Mercenary Slide,1,1,1.0,20.98999977,7.099999905,13.889999865,0.3382563117102883,20.98999977,0.25,0.340000004
2016-08,Africa,Consumer,Outdoors,Electronics,Titleist Pro V1x Golf Balls,1,1,1.0,43.18999863,14.60000038,28.589998249999997,0.33804123276491066,43.18999863,0.100000001,0.340000004
2016-09,Europe,Consumer,Outdoors,Electronics,Titleist Pro V1x High Numbers Personalized Go,1,1,1.0,43.15000153,-10.27000046,53.420001989999996,-0.23800695471261554,43.15000153,0.170000002,-0.239999995
2015-05,LATAM,Consumer,Fan Shop,Hunting & Shooting,ENO Atlas Hammock Straps,1,1,2.0,56.68000031,3.569999933,53.110000377,0.0629851784310973,56.68000031,0.059999999,0.059999999
2016-12,USCA,Consumer,Golf,Girls' Apparel,TYR Boys' Team Digi Jammer,1,1,5.0,195.9499969,94.05999756,101.88999934,0.48002040851269845,195.9499969,0.02,0.479999989
2016-02,Pacific Asia,Consumer,Footwear,Cardio Equipment,Nike Women's Tempo Shorts,2,2,6.0,167.40000153,-60.02999878,227.43000031,-0.3586021399721549,83.700000765,0.07000000249999999,-0.3650000095
2015-05,LATAM,Consumer,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,90,108,302.0,13646.979892940006,1198.6300266399999,12448.349866300006,0.08783115649346618,126.36092493462968,0.09490740797222225,0.10777777810185184
2015-06,Europe,Consumer,Footwear,Boxing & MMA,Under Armour Women's Micro G Skulpt Running S,1,1,5.0,233.6199951,75.93000031,157.68999479000001,0.3250149897379225,233.6199951,0.150000006,0.330000013
2016-02,Pacific Asia,Corporate,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,112,125,125.0,44983.58120859998,6023.770060839999,38959.811147759996,0.13391041573382717,359.86864966879983,0.1006400006240001,0.13183999989599998
2017-09,Europe,Home Office,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,67,78,235.0,10494.25,515.1200017170002,9979.129998282999,0.04908592817180839,134.54166666666666,0.1032051285641026,0.08102564283333336
2017-05,LATAM,Consumer,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,116,131,380.0,20504.460319759997,339.8899824160001,20164.57033734401,0.016576392507558498,156.52259786076334,0.09885496234351154,0.041526715725190844
2017-10,Europe,Consumer,Technology,Computers,Dell Laptop,119,119,119.0,161505.0,21126.70006954001,140378.29993045997,0.13081143041726268,1357.18487394958,0.09554621863865546,0.12722689173109242
2016-09,Africa,Consumer,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,114,136,427.0,23020.47029523,3037.3800220240005,19983.09027320599,0.13194257037630402,169.2681639355147,0.09860294121323528,0.15419117594852935
2016-12,Africa,Consumer,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL Tennesse,3,3,10.0,282.79000092,52.740001201,230.04999971899997,0.18649881901559845,94.26333364,0.106666669,0.15999999899999998
2015-05,LATAM,Corporate,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL Tennesse,3,3,8.0,229.37000655999998,-201.40000149,430.77000805,-0.8780572687358605,76.45666885333333,0.09333333333333334,-0.6599999763333333
2016-05,USCA,Home Office,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,50,55,177.0,16283.349907019998,-1320.179994576,17603.529901596004,-0.08107545450502482,296.0609074003636,0.08727272781818178,-0.061272728509090886
2016-12,Europe,Home Office,Outdoors,Accessories,Team Golf Pittsburgh Steelers Putter Grip,1,1,4.0,84.97000122,-25.48999977,110.46000099,-0.29998822412633125,84.97000122,0.150000006,-0.300000012
2017-10,Europe,Consumer,Apparel,Children's Clothing,Children's heaters,174,174,174.0,55586.400146600026,10548.029874283005,45038.370272316984,0.1897591829379903,319.4620698080461,0.10568965584482769,0.18839080428160912
2015-06,Europe,Consumer,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,213,245,749.0,40065.05045756,5172.339989092,34892.71046846798,0.12909855173078946,163.53081819412245,0.10836734735102038,0.1355918361714286
2016-01,Pacific Asia,Consumer,Footwear,Electronics,Under Armour Women's Ignite PIP VI Slide,6,6,22.0,668.59000777,167.460002893,501.13000487700003,0.2504674029627548,111.43166796166668,0.05833333350000001,0.2566666676666667
2016-02,Pacific Asia,Consumer,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,128,141,416.0,14991.960093529997,1359.1000033810008,13632.860090149004,0.09065525754484502,106.32595811014183,0.09659574504964548,0.12163120500709214
2015-11,Pacific Asia,Corporate,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,132,152,462.0,20771.75,1998.6999866389995,18773.050013361,0.09622203168433086,136.65625,0.10289473728947376,0.09940789467105259
2016-03,Pacific Asia,Corporate,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,78,85,250.0,8853.550046530005,958.9599941279996,7894.590052402004,0.1083136130804216,104.15941231211771,0.11000000130588242,0.09188235348235295
2016-03,Pacific Asia,Corporate,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,152,180,526.0,23719.75,2997.3299915269995,20722.420008473004,0.12636431629873837,131.7763888888889,0.09888888939444453,0.1254444448277779
2015-11,Pacific Asia,Corporate,Outdoors,Electronics,Titleist Pro V1x Golf Balls,5,5,20.0,875.81000518,-15.119998930000001,890.93000411,-0.01726401712765599,175.162001036,0.1140000004,-0.03399999459999999
2016-10,Africa,Home Office,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,22,27,27.0,7118.470107899996,889.1300006869997,6229.340107213,0.12490464765740232,263.6470410333332,0.12111111233333334,0.12962963048148146
2015-10,Europe,Consumer,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,77,88,247.0,8833.710074780005,667.819999719,8165.890075061002,0.07559903982196646,100.38306903159096,0.09897727325000005,0.10215909259090909
2017-09,Europe,Consumer,Outdoors,Kids' Golf Clubs,Polar Loop Activity Tracker,2,2,2.0,202.3000031,41.99999857,160.30000453,0.20761244649728827,101.15000155,0.080000002,0.209999995
2015-10,Europe,Consumer,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL Carolina,2,2,5.0,146.51000408000002,30.829998019999998,115.68000606000001,0.2104293028561084,73.25500204000001,0.060000000500000004,-0.14999999099999997
2015-09,Europe,Consumer,Outdoors,Electronics,Titleist Pro V1 High Numbers Personalized Gol,9,9,29.0,1336.1399994699998,360.36000062,975.77999885,0.26970227727853535,148.45999994111108,0.11111111044444444,0.2744444461111112
2017-04,LATAM,Consumer,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,120,140,415.0,22446.05029343,2606.3499583469984,19839.70033508301,0.1161161952448214,160.32893066735713,0.09750000034285722,0.09921428606428569
2016-04,USCA,Consumer,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,149,162,507.0,18371.510105769983,2809.3200090440005,15562.190096725999,0.15291720674402648,113.40438336895052,0.09592592614197541,0.1501851843086419
2015-09,Europe,Consumer,Fan Shop,Hunting & Shooting,ENO Atlas Hammock Straps,3,4,15.0,376.38000108999995,109.869998939,266.510002151,0.29191242526387023,94.09500027249999,0.155000003,0.270000007
2016-09,Pacific Asia,Corporate,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,8,10,10.0,1171.84998316,157.150001174,1014.699981986,0.13410419715178112,117.18499831599999,0.0990000014,0.1210000023
2016-08,Pacific Asia,Corporate,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,4,4,6.0,260.5,88.60000228999999,171.89999771,0.3401151719385796,65.125,0.11000000225,0.36000000299999996
2016-11,Pacific Asia,Corporate,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,12,14,43.0,1951.0,380.47999909600003,1570.5200009040002,0.1950179390548437,139.35714285714286,0.09928571592857141,0.18071428371428572
2016-03,Pacific Asia,Corporate,Outdoors,Trade-In,Glove It Urban Brick Golf Towel,5,5,11.0,146.77999973,-44.489998575,191.269998305,-0.30310668113393385,29.355999945999997,0.1719999998,-0.1319999978
2016-12,Africa,Corporate,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,53,69,202.0,9177.25,1613.500004872,7563.749995128001,0.1758151957146204,133.0036231884058,0.09652173937681163,0.13608695672463766
2017-06,Europe,Corporate,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,32,33,101.0,9130.5699689,638.110017039,8492.459951861,0.06988720520323399,276.68393845151513,0.09515151527272726,0.11696969363636364
2017-06,Europe,Corporate,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,52,64,193.0,10414.840122470001,477.85999412100006,9936.980128348998,0.04588260486975867,162.73187691359377,0.10031250040625002,0.01812500115624999
2015-06,Europe,Corporate,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,58,60,189.0,6725.7001129200025,394.16999244199997,6331.530120478,0.058606536988588497,112.09500188200005,0.1059999999166667,0.04699999840000004
2017-03,LATAM,Corporate,Fitness,Hockey,Nike Dri-FIT Crew Sock 6 Pack,1,1,2.0,43.11999893,4.309999943,38.809998987,0.09995361896916448,43.11999893,0.02,0.100000001
2016-12,Africa,Consumer,Fitness,Hockey,Nike Dri-FIT Crew Sock 6 Pack,4,4,15.0,294.13999942,69.719999783,224.419999637,0.2370299854507289,73.534999855,0.11500000199999999,0.2649999995
2016-10,Pacific Asia,Consumer,Fitness,Hockey,Nike Dri-FIT Crew Sock 6 Pack,1,1,2.0,35.20000076,11.02000046,24.180000300000003,0.3130681881269368,35.20000076,0.200000003,0.310000002
2016-04,Pacific Asia,Consumer,Fitness,Hockey,Nike Dri-FIT Crew Sock 6 Pack,1,1,1.0,16.5,1.450000048,15.049999952,0.08787879078787879,16.5,0.25,0.090000004
2015-12,Pacific Asia,Home Office,Fitness,Hockey,Nike Dri-FIT Crew Sock 6 Pack,4,4,11.0,204.59999848,76.12000275,128.47999572999998,0.37204302695750435,51.14999962,0.14500000124999998,0.3725000095
2015-09,Europe,Consumer,Fitness,Hockey,Nike Dri-FIT Crew Sock 6 Pack,4,4,12.0,252.7799987,72.51999855300001,180.260000147,0.2868897813353775,63.194999675,0.08750000025,0.327499993
2017-01,Europe,Consumer,Fitness,Hockey,Nike Women's Legend V-Neck T-Shirt,1,1,2.0,50.0,-0.649999976,50.649999976,-0.012999999520000001,50.0,0.0,-0.01
2016-09,Europe,Home Office,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,7,8,8.0,2207.8400727000003,-489.34998702900003,2697.190059729,-0.22164195363596545,275.98000908750004,0.07999999975000001,-0.23624999037500002
2017-07,Europe,Home Office,Fan Shop,Hunting & Shooting,insta-bed Neverflat Air Mattress,2,2,2.0,268.4800034,111.06999969,157.41000371,0.4136993380639983,134.2400017,0.1049999985,0.40999999649999996
2017-04,LATAM,Home Office,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,20,23,75.0,6616.829963679998,518.7599912059999,6098.069972474002,0.07840007889782431,287.6882592904347,0.10695652213043476,0.035217390695652134
2015-03,LATAM,Home Office,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,22,23,23.0,2748.61998746,278.42000508200005,2470.1999823779997,0.1012944700803431,119.50521684608697,0.0808695652173913,0.08652173760869564
2015-05,LATAM,Home Office,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,31,35,35.0,4136.899970920001,382.19001630799994,3754.709954612,0.09238560733751683,118.19714202628573,0.09142857197142855,0.09628571605714288
2018-01,Pacific Asia,Home Office,Apparel,Women's Clothing,Summer dresses,81,81,81.0,15950.2401121,3119.1899632189993,12831.050148880999,0.19555755532813282,196.91654459382715,0.08777777791358027,0.19814814790123456
2016-09,Pacific Asia,Consumer,Golf,Girls' Apparel,Nike Men's Deutschland Weltmeister Winners Bl,1,1,1.0,28.35000038,-42.52999878,70.87999916,-1.5001763037013405,28.35000038,0.059999999,-1.5
2015-10,Pacific Asia,Consumer,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,33,37,100.0,3593.6600091899995,218.96000287899994,3374.7000063110004,0.060929526532576155,97.12594619432431,0.09891892008108107,0.10243243237837836
2018-01,Pacific Asia,Consumer,Outdoors,Garden,Lawn mower,42,42,42.0,20544.27001939999,2282.829969669999,18261.44004973,0.11111759957955764,489.1492861761903,0.0816666670238095,0.11928571347619049
2016-03,Pacific Asia,Consumer,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,190,214,214.0,58008.36146609996,6696.059972672,51312.301493428,0.11543266872975153,271.0671096546727,0.0966822435280374,0.11542056222429903
2015-11,Pacific Asia,Consumer,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,216,258,258.0,92252.99252600047,10312.890056323999,81940.10246967613,0.11178921977427915,357.56973847287003,0.10631783002713181,0.1159302320387597
2017-11,Pacific Asia,Corporate,Health and Beauty,Health and Beauty,First aid kit,60,60,60.0,15871.030074400005,2839.8699768970005,13031.160097502994,0.17893419416284234,264.51716790666677,0.09750000061666665,0.17533333466666667
2016-07,USCA,Corporate,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,111,126,126.0,33702.56077589996,2802.449976636001,30900.11079926398,0.0831524344773225,267.4806410785711,0.10865079376984135,0.08182539665873015
2015-07,Europe,Corporate,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,54,55,157.0,5576.749988080003,836.0199968670003,4740.729991213,0.14991168667305277,101.39545432872733,0.11927272694545453,0.1539999990181818
2016-08,USCA,Corporate,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL San Dieg,5,5,11.0,301.01999665,-103.929997237,404.949993887,-0.34525944586279694,60.20399933,0.1439999996,-0.35400002239999995
2015-07,Europe,Corporate,Golf,Girls' Apparel,Nike Men's Deutschland Weltmeister Winners Bl,4,4,14.0,392.40000150000003,162.02000046199998,230.380001038,0.4128950046958651,98.10000037500001,0.064999999,0.394999996
2015-05,LATAM,Corporate,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,46,50,160.0,14218.549934319994,-514.9400106730001,14733.489944992998,-0.0362160707703438,284.37099868639984,0.11360000044000002,-0.025999997679999994
2016-03,Pacific Asia,Corporate,Outdoors,Accessories,Team Golf Pittsburgh Steelers Putter Grip,4,4,11.0,251.8999977,76.93000029999999,174.9699974,0.30539897182380954,62.974999425,0.085000001,0.33250000700000004
2017-05,LATAM,Corporate,Footwear,As Seen on  TV!,Nike Men's Free TR 5.0 TB Training Shoe,3,3,5.0,481.44999692000005,-310.95999526,792.40999218,-0.645882225047912,160.48333230666668,0.043333332333333335,-0.6266666850000001
2016-10,Europe,Corporate,Outdoors,Accessories,Team Golf Tennessee Volunteers Putter Grip,1,1,5.0,112.4599991,51.72999954,60.72999956,0.45998577231004084,112.4599991,0.100000001,0.460000008
2017-07,Europe,Corporate,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,118,140,140.0,16424.09985288001,2561.1799912779993,13862.919861602008,0.15594035680615337,117.31499894914292,0.09778571484285715,0.15671428564285708
2016-02,Pacific Asia,Consumer,Fitness,Tennis & Racquet,Nike Men's Comfort 2 Slide,7,7,13.0,516.93001558,119.03000182999999,397.90001375,0.23026328176445177,73.84714508285715,0.12571428642857144,0.16142856985714285
2016-03,Pacific Asia,Consumer,Footwear,Boxing & MMA,Under Armour Women's Micro G Skulpt Running S,6,6,14.0,699.22999575,132.130002032,567.099993718,0.18896500841654576,116.538332625,0.115,0.2199999985
2015-10,Pacific Asia,Corporate,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,45,50,158.0,8361.950107740002,1166.290023591,7195.660084149002,0.13947584098970606,167.23900215480003,0.11600000064000002,0.13720000210000002
2015-11,Pacific Asia,Corporate,Outdoors,Electronics,Titleist Pro V1 High Numbers Personalized Gol,4,4,8.0,391.22000886,98.33999825,292.88001061,0.25136750683217596,97.805002215,0.08249999975,0.10249999900000001
2016-08,USCA,Corporate,Fitness,Hockey,Nike Women's Legend V-Neck T-Shirt,4,4,13.0,304.0,14.859999651999999,289.140000348,0.048881577802631575,76.0,0.08000000025000001,0.0025000012500000016
2016-07,USCA,Corporate,Fitness,Hockey,Nike Women's Legend V-Neck T-Shirt,5,5,19.0,445.8799973,131.330000396,314.549996904,0.2945411348148853,89.17599946,0.06600000040000001,0.24799999779999998
2016-05,USCA,Home Office,Fitness,Hockey,Nike Women's Legend V-Neck T-Shirt,2,2,5.0,116.62999916,16.139998908,100.490000252,0.1383863416294652,58.31499958,0.0649999995,0.019999996000000006
2016-04,USCA,Home Office,Fitness,Hockey,Nike Women's Legend V-Neck T-Shirt,2,2,3.0,64.25,-6.200000286,70.450000286,-0.09649805892607004,32.125,0.1250000035,0.0
2016-04,USCA,Consumer,Fitness,Hockey,Nike Women's Legend V-Neck T-Shirt,6,6,17.0,381.5,116.43000126999999,265.06999873,0.30519004264744426,63.583333333333336,0.086666668,0.30999999733333333
2016-01,Pacific Asia,Corporate,Fitness,Hockey,Nike Women's Legend V-Neck T-Shirt,6,6,16.0,370.75,119.589998475,251.160001525,0.32256236945380984,61.791666666666664,0.06833333266666668,0.30999999716666665
2015-11,Pacific Asia,Corporate,Fitness,Hockey,Nike Women's Legend V-Neck T-Shirt,5,5,13.0,303.25,43.08000088,260.16999912,0.1420610086727123,60.65,0.062000000799999996,-0.06399999840000002
2015-10,Pacific Asia,Corporate,Fitness,Hockey,Nike Women's Legend V-Neck T-Shirt,1,1,2.0,47.5,21.37999916,26.12000084,0.45010524547368425,47.5,0.050000001,0.449999988
2015-10,Europe,Consumer,Fitness,Hockey,Nike Women's Legend V-Neck T-Shirt,2,2,9.0,209.0,75.25,133.75,0.36004784688995217,104.5,0.079999998,0.3649999945
2015-07,Europe,Consumer,Fitness,Hockey,Nike Women's Legend V-Neck T-Shirt,4,4,17.0,358.25,126.35000038999999,231.89999961,0.3526866724075366,89.5625,0.15500000125,0.35000000875
